"Notes","County","County Code","Year","Year Code",Deaths,Population,Crude Rate
,"Glades County, FL","12043","2018","2018",Suppressed,13724,Suppressed
,"Glades County, FL","12043","2019","2019",Suppressed,13811,Suppressed
,"Glades County, FL","12043","2020","2020",Suppressed,14198,Suppressed
,"Glades County, FL","12043","2021","2021",Suppressed,12234,Suppressed
,"Glades County, FL","12043","2022","2022",Suppressed,12454,Suppressed
,"Glades County, FL","12043","2023 ","2023",Suppressed,12786,Suppressed
,"Gulf County, FL","12045","2018","2018",Suppressed,16164,Suppressed
,"Gulf County, FL","12045","2019","2019",Suppressed,13639,Suppressed
,"Gulf County, FL","12045","2020","2020",Suppressed,13534,Suppressed
,"Gulf County, FL","12045","2021","2021",Suppressed,14363,Suppressed
,"Gulf County, FL","12045","2022","2022",Suppressed,15314,Suppressed
,"Gulf County, FL","12045","2023 ","2023",Suppressed,15693,Suppressed
,"Hamilton County, FL","12047","2018","2018",Suppressed,14310,Suppressed
,"Hamilton County, FL","12047","2019","2019",Suppressed,14428,Suppressed
,"Hamilton County, FL","12047","2020","2020",Suppressed,14521,Suppressed
,"Hamilton County, FL","12047","2021","2021",Suppressed,13993,Suppressed
,"Hamilton County, FL","12047","2022","2022",0,13217,Unreliable
,"Hamilton County, FL","12047","2023 ","2023",Suppressed,13471,Suppressed
,"Hardee County, FL","12049","2018","2018",Suppressed,27245,Suppressed
,"Hardee County, FL","12049","2019","2019",Suppressed,26937,Suppressed
,"Hardee County, FL","12049","2020","2020",Suppressed,26822,Suppressed
,"Hardee County, FL","12049","2021","2021",Suppressed,25425,Suppressed
,"Hardee County, FL","12049","2022","2022",Suppressed,25645,Suppressed
,"Hardee County, FL","12049","2023 ","2023",Suppressed,25760,Suppressed
,"Hendry County, FL","12051","2018","2018",Suppressed,41556,Suppressed
,"Hendry County, FL","12051","2019","2019",Suppressed,42022,Suppressed
,"Hendry County, FL","12051","2020","2020",Suppressed,42813,Suppressed
,"Hendry County, FL","12051","2021","2021",Suppressed,40313,Suppressed
,"Hendry County, FL","12051","2022","2022",Suppressed,41339,Suppressed
,"Hendry County, FL","12051","2023 ","2023",10,43333,Unreliable
,"Hernando County, FL","12053","2018","2018",34,190865,17.813637912
,"Hernando County, FL","12053","2019","2019",43,193920,22.174092409
,"Hernando County, FL","12053","2020","2020",39,198792,19.618495714
,"Hernando County, FL","12053","2021","2021",36,200638,17.942762587
,"Hernando County, FL","12053","2022","2022",38,206896,18.366715645
,"Hernando County, FL","12053","2023 ","2023",47,212807,22.085739661
,"Highlands County, FL","12055","2018","2018",30,105424,28.456518440
,"Highlands County, FL","12055","2019","2019",28,106221,26.360135943
,"Highlands County, FL","12055","2020","2020",23,106639,21.568094224
,"Highlands County, FL","12055","2021","2021",20,103296,19.361833953
,"Highlands County, FL","12055","2022","2022",24,105618,22.723399421
,"Highlands County, FL","12055","2023 ","2023",29,107614,26.948166595
,"Hillsborough County, FL","12057","2018","2018",218,1436888,15.171676568
,"Hillsborough County, FL","12057","2019","2019",224,1471968,15.217722124
,"Hillsborough County, FL","12057","2020","2020",192,1497957,12.817457377
,"Hillsborough County, FL","12057","2021","2021",209,1478194,14.138874870
,"Hillsborough County, FL","12057","2022","2022",220,1513301,14.537755542
,"Hillsborough County, FL","12057","2023 ","2023",222,1535564,14.457228745
,"Holmes County, FL","12059","2018","2018",Suppressed,19477,Suppressed
,"Holmes County, FL","12059","2019","2019",Suppressed,19617,Suppressed
,"Holmes County, FL","12059","2020","2020",Suppressed,19594,Suppressed
,"Holmes County, FL","12059","2021","2021",Suppressed,19784,Suppressed
,"Holmes County, FL","12059","2022","2022",Suppressed,19651,Suppressed
,"Holmes County, FL","12059","2023 ","2023",Suppressed,19944,Suppressed
,"Indian River County, FL","12061","2018","2018",31,157413,19.693417951
,"Indian River County, FL","12061","2019","2019",29,159923,18.133726856
,"Indian River County, FL","12061","2020","2020",31,162518,19.074810175
,"Indian River County, FL","12061","2021","2021",35,163662,21.385538488
,"Indian River County, FL","12061","2022","2022",39,167352,23.304173240
,"Indian River County, FL","12061","2023 ","2023",40,169795,23.557819724
,"Jackson County, FL","12063","2018","2018",11,48305,Unreliable
,"Jackson County, FL","12063","2019","2019",Suppressed,46414,Suppressed
,"Jackson County, FL","12063","2020","2020",12,46085,Unreliable
,"Jackson County, FL","12063","2021","2021",11,47694,Unreliable
,"Jackson County, FL","12063","2022","2022",Suppressed,48211,Suppressed
,"Jackson County, FL","12063","2023 ","2023",Suppressed,48622,Suppressed
,"Jefferson County, FL","12065","2018","2018",Suppressed,14288,Suppressed
,"Jefferson County, FL","12065","2019","2019",Suppressed,14246,Suppressed
,"Jefferson County, FL","12065","2020","2020",Suppressed,14543,Suppressed
,"Jefferson County, FL","12065","2021","2021",Suppressed,14555,Suppressed
,"Jefferson County, FL","12065","2022","2022",Suppressed,15042,Suppressed
,"Jefferson County, FL","12065","2023 ","2023",Suppressed,15450,Suppressed
,"Lafayette County, FL","12067","2018","2018",0,8732,Unreliable
,"Lafayette County, FL","12067","2019","2019",0,8422,Unreliable
,"Lafayette County, FL","12067","2020","2020",0,8482,Unreliable
,"Lafayette County, FL","12067","2021","2021",Suppressed,8382,Suppressed
,"Lafayette County, FL","12067","2022","2022",Suppressed,7786,Suppressed
,"Lafayette County, FL","12067","2023 ","2023",Suppressed,8078,Suppressed
,"Lake County, FL","12069","2018","2018",76,356495,21.318672071
,"Lake County, FL","12069","2019","2019",78,367118,21.246574671
,"Lake County, FL","12069","2020","2020",72,375492,19.174842607
,"Lake County, FL","12069","2021","2021",59,395804,14.906367798
,"Lake County, FL","12069","2022","2022",60,410139,14.629186690
,"Lake County, FL","12069","2023 ","2023",61,424462,14.371133341
,"Lee County, FL","12071","2018","2018",130,754610,17.227441990
,"Lee County, FL","12071","2019","2019",127,770577,16.481156328
,"Lee County, FL","12071","2020","2020",132,790767,16.692654094
,"Lee County, FL","12071","2021","2021",133,787976,16.878686661
,"Lee County, FL","12071","2022","2022",169,822453,20.548286650
,"Lee County, FL","12071","2023 ","2023",125,834573,14.977719145
,"Leon County, FL","12073","2018","2018",36,292502,12.307608153
,"Leon County, FL","12073","2019","2019",33,293582,11.240471146
,"Leon County, FL","12073","2020","2020",42,295460,14.215122182
,"Leon County, FL","12073","2021","2021",42,292817,14.343429514
,"Leon County, FL","12073","2022","2022",32,297369,10.761040996
,"Leon County, FL","12073","2023 ","2023",45,296913,15.155954775
,"Levy County, FL","12075","2018","2018",11,40770,Unreliable
,"Levy County, FL","12075","2019","2019",Suppressed,41503,Suppressed
,"Levy County, FL","12075","2020","2020",Suppressed,42214,Suppressed
,"Levy County, FL","12075","2021","2021",13,44158,Unreliable
,"Levy County, FL","12075","2022","2022",Suppressed,45260,Suppressed
,"Levy County, FL","12075","2023 ","2023",19,46545,Unreliable
,"Liberty County, FL","12077","2018","2018",Suppressed,8457,Suppressed
,"Liberty County, FL","12077","2019","2019",Suppressed,8354,Suppressed
,"Liberty County, FL","12077","2020","2020",Suppressed,8364,Suppressed
,"Liberty County, FL","12077","2021","2021",Suppressed,7900,Suppressed
,"Liberty County, FL","12077","2022","2022",0,7603,Unreliable
,"Liberty County, FL","12077","2023 ","2023",Suppressed,7706,Suppressed
,"Madison County, FL","12079","2018","2018",Suppressed,18529,Suppressed
,"Madison County, FL","12079","2019","2019",Suppressed,18493,Suppressed
,"Madison County, FL","12079","2020","2020",Suppressed,18707,Suppressed
,"Madison County, FL","12079","2021","2021",Suppressed,18288,Suppressed
,"Madison County, FL","12079","2022","2022",Suppressed,18198,Suppressed
,"Madison County, FL","12079","2023 ","2023",Suppressed,18519,Suppressed
,"Manatee County, FL","12081","2018","2018",70,394855,17.728026744
,"Manatee County, FL","12081","2019","2019",77,403253,19.094712253
,"Manatee County, FL","12081","2020","2020",67,411219,16.293021480
,"Manatee County, FL","12081","2021","2021",70,412703,16.961349930
,"Manatee County, FL","12081","2022","2022",63,429125,14.681036994
,"Manatee County, FL","12081","2023 ","2023",80,441095,18.136682574
,"Marion County, FL","12083","2018","2018",91,359977,25.279392850
,"Marion County, FL","12083","2019","2019",78,365579,21.336017660
,"Marion County, FL","12083","2020","2020",85,373513,22.756905382
,"Marion County, FL","12083","2021","2021",82,385915,21.248202324
,"Marion County, FL","12083","2022","2022",92,396415,23.208001715
,"Marion County, FL","12083","2023 ","2023",106,409959,25.856244161
,"Martin County, FL","12085","2018","2018",40,160912,24.858307646
,"Martin County, FL","12085","2019","2019",32,161000,19.875776398
,"Martin County, FL","12085","2020","2020",29,162088,17.891515720
,"Martin County, FL","12085","2021","2021",42,159942,26.259519076
,"Martin County, FL","12085","2022","2022",31,162006,19.135093762
,"Martin County, FL","12085","2023 ","2023",29,163315,17.757095184
,"Miami-Dade County, FL","12086","2018","2018",289,2761581,10.465019856
,"Miami-Dade County, FL","12086","2019","2019",284,2716940,10.452936024
,"Miami-Dade County, FL","12086","2020","2020",229,2707303,8.458602528
,"Miami-Dade County, FL","12086","2021","2021",239,2662777,8.975592023
,"Miami-Dade County, FL","12086","2022","2022",254,2673837,9.499457147
,"Miami-Dade County, FL","12086","2023 ","2023",251,2686867,9.341735188
,"Monroe County, FL","12087","2018","2018",34,75027,45.317019206
,"Monroe County, FL","12087","2019","2019",22,74228,29.638411381
,"Monroe County, FL","12087","2020","2020",25,73900,33.829499323
,"Monroe County, FL","12087","2021","2021",20,82170,24.339783376
,"Monroe County, FL","12087","2022","2022",17,81708,Unreliable
,"Monroe County, FL","12087","2023 ","2023",34,80614,42.176296921
,"Nassau County, FL","12089","2018","2018",18,85832,Unreliable
,"Nassau County, FL","12089","2019","2019",17,88625,Unreliable
,"Nassau County, FL","12089","2020","2020",21,91113,23.048302657
,"Nassau County, FL","12089","2021","2021",18,94189,Unreliable
,"Nassau County, FL","12089","2022","2022",18,97899,Unreliable
,"Nassau County, FL","12089","2023 ","2023",Suppressed,101501,Suppressed
,"Okaloosa County, FL","12091","2018","2018",44,207269,21.228451915
,"Okaloosa County, FL","12091","2019","2019",37,210738,17.557346089
,"Okaloosa County, FL","12091","2020","2020",40,212820,18.795226013
,"Okaloosa County, FL","12091","2021","2021",46,213255,21.570420389
,"Okaloosa County, FL","12091","2022","2022",33,216482,15.243761606
,"Okaloosa County, FL","12091","2023 ","2023",58,218464,26.548996631
,"Okeechobee County, FL","12093","2018","2018",Suppressed,41537,Suppressed
,"Okeechobee County, FL","12093","2019","2019",Suppressed,42168,Suppressed
,"Okeechobee County, FL","12093","2020","2020",Suppressed,42297,Suppressed
,"Okeechobee County, FL","12093","2021","2021",10,40266,Unreliable
,"Okeechobee County, FL","12093","2022","2022",13,40412,Unreliable
,"Okeechobee County, FL","12093","2023 ","2023",15,41427,Unreliable
,"Orange County, FL","12095","2018","2018",150,1380645,10.864487250
,"Orange County, FL","12095","2019","2019",139,1393452,9.975226990
,"Orange County, FL","12095","2020","2020",134,1404396,9.541468361
,"Orange County, FL","12095","2021","2021",143,1422746,10.050985910
,"Orange County, FL","12095","2022","2022",156,1452726,10.738432437
,"Orange County, FL","12095","2023 ","2023",164,1471416,11.145726294
,"Osceola County, FL","12097","2018","2018",42,367990,11.413353624
,"Osceola County, FL","12097","2019","2019",53,375751,14.105085549
,"Osceola County, FL","12097","2020","2020",37,385315,9.602532993
,"Osceola County, FL","12097","2021","2021",38,403282,9.422686854
,"Osceola County, FL","12097","2022","2022",33,422545,7.809819072
,"Osceola County, FL","12097","2023 ","2023",38,437784,8.680079674
,"Palm Beach County, FL","12099","2018","2018",249,1485941,16.757058322
,"Palm Beach County, FL","12099","2019","2019",237,1496770,15.834096087
,"Palm Beach County, FL","12099","2020","2020",173,1507600,11.475192359
,"Palm Beach County, FL","12099","2021","2021",235,1497987,15.687719586
,"Palm Beach County, FL","12099","2022","2022",238,1518477,15.673599271
,"Palm Beach County, FL","12099","2023 ","2023",229,1533801,14.930228889
,"Pasco County, FL","12101","2018","2018",119,539630,22.052146841
,"Pasco County, FL","12101","2019","2019",121,553947,21.843244931
,"Pasco County, FL","12101","2020","2020",103,570412,18.057123623
,"Pasco County, FL","12101","2021","2021",104,584067,17.806176346
,"Pasco County, FL","12101","2022","2022",118,608794,19.382582614
,"Pasco County, FL","12101","2023 ","2023",122,632996,19.273423529
,"Pinellas County, FL","12103","2018","2018",224,975280,22.967763104
,"Pinellas County, FL","12103","2019","2019",189,974996,19.384694912
,"Pinellas County, FL","12103","2020","2020",174,976802,17.813231341
,"Pinellas County, FL","12103","2021","2021",185,956615,19.339023536
,"Pinellas County, FL","12103","2022","2022",169,961739,17.572335114
,"Pinellas County, FL","12103","2023 ","2023",214,961596,22.254668281
,"Polk County, FL","12105","2018","2018",104,708009,14.689078811
,"Polk County, FL","12105","2019","2019",135,724777,18.626418885
,"Polk County, FL","12105","2020","2020",96,744552,12.893659543
,"Polk County, FL","12105","2021","2021",91,753520,12.076653573
,"Polk County, FL","12105","2022","2022",130,787404,16.509949149
,"Polk County, FL","12105","2023 ","2023",127,818330,15.519411484
,"Putnam County, FL","12107","2018","2018",24,74163,32.361150439
,"Putnam County, FL","12107","2019","2019",12,74521,Unreliable
,"Putnam County, FL","12107","2020","2020",22,74815,29.405867807
,"Putnam County, FL","12107","2021","2021",12,74167,Unreliable
,"Putnam County, FL","12107","2022","2022",28,74731,37.467717547
,"Putnam County, FL","12107","2023 ","2023",18,75955,Unreliable
,"St. Johns County, FL","12109","2018","2018",56,254261,22.024612504
,"St. Johns County, FL","12109","2019","2019",52,264672,19.646959255
,"St. Johns County, FL","12109","2020","2020",46,278715,16.504314443
,"St. Johns County, FL","12109","2021","2021",34,292466,11.625282939
,"St. Johns County, FL","12109","2022","2022",36,306841,11.732460786
,"St. Johns County, FL","12109","2023 ","2023",45,320110,14.057667677
,"St. Lucie County, FL","12111","2018","2018",55,321128,17.127126878
,"St. Lucie County, FL","12111","2019","2019",47,328297,14.316305053
,"St. Lucie County, FL","12111","2020","2020",42,337186,12.456033169
,"St. Lucie County, FL","12111","2021","2021",65,343579,18.918502004
,"St. Lucie County, FL","12111","2022","2022",68,358704,18.957134573
,"St. Lucie County, FL","12111","2023 ","2023",59,373586,15.792883031
,"Santa Rosa County, FL","12113","2018","2018",38,179349,21.187740105
,"Santa Rosa County, FL","12113","2019","2019",35,184313,18.989436448
,"Santa Rosa County, FL","12113","2020","2020",48,189139,25.378161035
,"Santa Rosa County, FL","12113","2021","2021",33,193998,17.010484644
,"Santa Rosa County, FL","12113","2022","2022",49,198268,24.714023443
,"Santa Rosa County, FL","12113","2023 ","2023",42,203162,20.673157382
,"Sarasota County, FL","12115","2018","2018",105,426718,24.606414541
,"Sarasota County, FL","12115","2019","2019",88,433742,20.288558636
,"Sarasota County, FL","12115","2020","2020",79,443465,17.814258171
,"Sarasota County, FL","12115","2021","2021",85,447057,19.013235449
,"Sarasota County, FL","12115","2022","2022",108,462286,23.362161086
,"Sarasota County, FL","12115","2023 ","2023",104,469013,22.174225448
,"Seminole County, FL","12117","2018","2018",66,467832,14.107628379
,"Seminole County, FL","12117","2019","2019",55,471826,11.656839598
,"Seminole County, FL","12117","2020","2020",60,474171,12.653662919
,"Seminole County, FL","12117","2021","2021",80,470093,17.017909222
,"Seminole County, FL","12117","2022","2022",69,478772,14.411870368
,"Seminole County, FL","12117","2023 ","2023",66,484271,13.628732672
,"Sumter County, FL","12119","2018","2018",21,128754,16.310172888
