Notes,County,County Code,Year,Year Code,Deaths,Population,Crude Rate
,"Leon County, FL",12073.0,2020.0,2020.0,44.0,295460,14.89
,"Leon County, FL",12073.0,2021.0,2021.0,45.0,292817,15.37
,"Leon County, FL",12073.0,2022.0,2022.0,54.0,297369,18.16
,"Leon County, FL",12073.0,2023.0,2023.0,41.0,296913,13.81
,"Levy County, FL",12075.0,2018.0,2018.0,13.0,40770,0.03
,"Levy County, FL",12075.0,2019.0,2019.0,9.8,41503,23.62
,"Levy County, FL",12075.0,2020.0,2020.0,10.5,42214,24.91
,"Levy County, FL",12075.0,2021.0,2021.0,20.0,44158,45.29
,"Levy County, FL",12075.0,2022.0,2022.0,10.9,45260,24.16
,"Levy County, FL",12075.0,2023.0,2023.0,10.8,46545,23.21
,"Liberty County, FL",12077.0,2018.0,2018.0,0.0,8457,0.00
,"Liberty County, FL",12077.0,2019.0,2019.0,0.0,8354,0.00
,"Liberty County, FL",12077.0,2020.0,2020.0,0.0,8364,0.00
,"Liberty County, FL",12077.0,2021.0,2021.0,0.0,7900,0.00
,"Liberty County, FL",12077.0,2022.0,2022.0,0.0,7603,0.00
,"Liberty County, FL",12077.0,2023.0,2023.0,0.0,7706,0.00
,"Madison County, FL",12079.0,2018.0,2018.0,416.0,18529,2.24
,"Madison County, FL",12079.0,2019.0,2019.0,136.0,18493,0.74
,"Madison County, FL",12079.0,2020.0,2020.0,312.0,18707,1.67
,"Madison County, FL",12079.0,2021.0,2021.0,526.0,18288,2.88
,"Madison County, FL",12079.0,2022.0,2022.0,455.0,18198,2.50
,"Madison County, FL",12079.0,2023.0,2023.0,333.0,18519,1.80
,"Manatee County, FL",12081.0,2018.0,2018.0,91.0,394855,23.05
,"Manatee County, FL",12081.0,2019.0,2019.0,120.0,403253,29.76
,"Manatee County, FL",12081.0,2020.0,2020.0,129.0,411219,31.37
,"Manatee County, FL",12081.0,2021.0,2021.0,151.0,412703,36.59
,"Manatee County, FL",12081.0,2022.0,2022.0,149.0,429125,34.72
,"Manatee County, FL",12081.0,2023.0,2023.0,157.0,441095,35.59
,"Marion County, FL",12083.0,2018.0,2018.0,131.0,359977,36.39
,"Marion County, FL",12083.0,2019.0,2019.0,109.0,365579,29.82
,"Marion County, FL",12083.0,2020.0,2020.0,189.0,373513,50.60
,"Marion County, FL",12083.0,2021.0,2021.0,195.0,385915,50.53
,"Marion County, FL",12083.0,2022.0,2022.0,207.0,396415,52.22
,"Marion County, FL",12083.0,2023.0,2023.0,209.0,409959,50.98
,"Martin County, FL",12085.0,2018.0,2018.0,49.0,160912,30.45
,"Martin County, FL",12085.0,2019.0,2019.0,37.0,161000,22.98
,"Martin County, FL",12085.0,2020.0,2020.0,54.0,162088,33.32
,"Martin County, FL",12085.0,2021.0,2021.0,45.0,159942,28.14
,"Martin County, FL",12085.0,2022.0,2022.0,36.0,162006,22.22
,"Martin County, FL",12085.0,2023.0,2023.0,45.0,163315,27.55
,"Miami-Dade County, FL",12086.0,2018.0,2018.0,246.0,2761581,8.91
,"Miami-Dade County, FL",12086.0,2019.0,2019.0,291.0,2716940,10.71
,"Miami-Dade County, FL",12086.0,2020.0,2020.0,361.0,2707303,13.33
,"Miami-Dade County, FL",12086.0,2021.0,2021.0,349.0,2662777,13.11
,"Miami-Dade County, FL",12086.0,2022.0,2022.0,361.0,2673837,13.50
,"Miami-Dade County, FL",12086.0,2023.0,2023.0,375.0,2686867,13.96
,"Monroe County, FL",12087.0,2018.0,2018.0,24.5,75027,32.65
,"Monroe County, FL",12087.0,2019.0,2019.0,25.0,74228,33.68
,"Monroe County, FL",12087.0,2020.0,2020.0,23.0,73900,31.12
,"Monroe County, FL",12087.0,2021.0,2021.0,39.0,82170,47.46
,"Monroe County, FL",12087.0,2022.0,2022.0,33.0,81708,40.39
,"Monroe County, FL",12087.0,2023.0,2023.0,21.0,80614,26.05
,"Nassau County, FL",12089.0,2018.0,2018.0,32.4,85832,37.76
,"Nassau County, FL",12089.0,2019.0,2019.0,34.1,88625,38.48
,"Nassau County, FL",12089.0,2020.0,2020.0,42.0,91113,46.10
,"Nassau County, FL",12089.0,2021.0,2021.0,30.0,94189,31.85
,"Nassau County, FL",12089.0,2022.0,2022.0,40.0,97899,40.86
,"Nassau County, FL",12089.0,2023.0,2023.0,37.0,101501,36.45
,"Okaloosa County, FL",12091.0,2018.0,2018.0,55.0,207269,26.54
,"Okaloosa County, FL",12091.0,2019.0,2019.0,54.0,210738,25.62
,"Okaloosa County, FL",12091.0,2020.0,2020.0,69.0,212820,32.42
,"Okaloosa County, FL",12091.0,2021.0,2021.0,83.0,213255,38.92
,"Okaloosa County, FL",12091.0,2022.0,2022.0,120.0,216482,55.43
,"Okaloosa County, FL",12091.0,2023.0,2023.0,88.0,218464,40.28
,"Okeechobee County, FL",12093.0,2018.0,2018.0,0.0,41537,0.04
,"Okeechobee County, FL",12093.0,2019.0,2019.0,0.0,42168,0.04
,"Okeechobee County, FL",12093.0,2020.0,2020.0,0.0,42297,0.04
,"Okeechobee County, FL",12093.0,2021.0,2021.0,0.0,40266,0.04
,"Okeechobee County, FL",12093.0,2022.0,2022.0,0.0,40412,0.04
,"Okeechobee County, FL",12093.0,2023.0,2023.0,16.0,41427,0.04
,"Orange County, FL",12095.0,2018.0,2018.0,250.0,1380645,18.11
,"Orange County, FL",12095.0,2019.0,2019.0,267.0,1393452,19.16
,"Orange County, FL",12095.0,2020.0,2020.0,350.0,1404396,24.92
,"Orange County, FL",12095.0,2021.0,2021.0,417.0,1422746,29.31
,"Orange County, FL",12095.0,2022.0,2022.0,373.0,1452726,25.68
,"Orange County, FL",12095.0,2023.0,2023.0,368.0,1471416,25.01
,"Osceola County, FL",12097.0,2018.0,2018.0,79.0,367990,21.47
,"Osceola County, FL",12097.0,2019.0,2019.0,69.0,375751,18.36
,"Osceola County, FL",12097.0,2020.0,2020.0,87.0,385315,22.58
,"Osceola County, FL",12097.0,2021.0,2021.0,118.0,403282,29.26
,"Osceola County, FL",12097.0,2022.0,2022.0,117.0,422545,27.69
,"Osceola County, FL",12097.0,2023.0,2023.0,142.0,437784,32.44
,"Palm Beach County, FL",12099.0,2018.0,2018.0,373.0,1485941,25.10
,"Palm Beach County, FL",12099.0,2019.0,2019.0,433.0,1496770,28.93
,"Palm Beach County, FL",12099.0,2020.0,2020.0,556.0,1507600,36.88
,"Palm Beach County, FL",12099.0,2021.0,2021.0,533.0,1497987,35.58
,"Palm Beach County, FL",12099.0,2022.0,2022.0,477.0,1518477,31.41
,"Palm Beach County, FL",12099.0,2023.0,2023.0,470.0,1533801,30.64
,"Pasco County, FL",12101.0,2018.0,2018.0,173.0,539630,32.06
,"Pasco County, FL",12101.0,2019.0,2019.0,199.0,553947,35.92
,"Pasco County, FL",12101.0,2020.0,2020.0,298.0,570412,52.24
,"Pasco County, FL",12101.0,2021.0,2021.0,298.0,584067,51.02
,"Pasco County, FL",12101.0,2022.0,2022.0,326.0,608794,53.55
,"Pasco County, FL",12101.0,2023.0,2023.0,317.0,632996,50.08
,"Pinellas County, FL",12103.0,2018.0,2018.0,286.0,975280,29.32
,"Pinellas County, FL",12103.0,2019.0,2019.0,401.0,974996,41.13
,"Pinellas County, FL",12103.0,2020.0,2020.0,495.0,976802,50.68
,"Pinellas County, FL",12103.0,2021.0,2021.0,537.0,956615,56.14
,"Pinellas County, FL",12103.0,2022.0,2022.0,535.0,961739,55.63
,"Pinellas County, FL",12103.0,2023.0,2023.0,433.0,961596,45.03
,"Polk County, FL",12105.0,2018.0,2018.0,137.0,708009,19.35
,"Polk County, FL",12105.0,2019.0,2019.0,129.0,724777,17.80
,"Polk County, FL",12105.0,2020.0,2020.0,205.0,744552,27.53
,"Polk County, FL",12105.0,2021.0,2021.0,236.0,753520,31.32
,"Polk County, FL",12105.0,2022.0,2022.0,217.0,787404,27.56
,"Polk County, FL",12105.0,2023.0,2023.0,215.0,818330,26.27
,"Putnam County, FL",12107.0,2018.0,2018.0,32.5,74163,43.76
,"Putnam County, FL",12107.0,2019.0,2019.0,28.5,74521,38.18
,"Putnam County, FL",12107.0,2020.0,2020.0,21.0,74815,28.07
,"Putnam County, FL",12107.0,2021.0,2021.0,38.0,74167,51.24
,"Putnam County, FL",12107.0,2022.0,2022.0,24.0,74731,32.12
,"Putnam County, FL",12107.0,2023.0,2023.0,42.0,75955,55.30
,"St. Johns County, FL",12109.0,2018.0,2018.0,32.0,254261,12.59
,"St. Johns County, FL",12109.0,2019.0,2019.0,30.0,264672,11.33
,"St. Johns County, FL",12109.0,2020.0,2020.0,51.0,278715,18.30
,"St. Johns County, FL",12109.0,2021.0,2021.0,51.0,292466,17.44
,"St. Johns County, FL",12109.0,2022.0,2022.0,57.0,306841,18.58
,"St. Johns County, FL",12109.0,2023.0,2023.0,54.0,320110,16.87
,"St. Lucie County, FL",12111.0,2018.0,2018.0,68.0,321128,21.18
,"St. Lucie County, FL",12111.0,2019.0,2019.0,72.0,328297,21.93
,"St. Lucie County, FL",12111.0,2020.0,2020.0,90.0,337186,26.69
,"St. Lucie County, FL",12111.0,2021.0,2021.0,95.0,343579,27.65
,"St. Lucie County, FL",12111.0,2022.0,2022.0,106.0,358704,29.55
,"St. Lucie County, FL",12111.0,2023.0,2023.0,92.0,373586,24.63
,"Santa Rosa County, FL",12113.0,2018.0,2018.0,25.0,179349,13.94
,"Santa Rosa County, FL",12113.0,2019.0,2019.0,33.0,184313,17.90
,"Santa Rosa County, FL",12113.0,2020.0,2020.0,56.0,189139,29.61
,"Santa Rosa County, FL",12113.0,2021.0,2021.0,68.0,193998,35.05
,"Santa Rosa County, FL",12113.0,2022.0,2022.0,66.0,198268,33.29
,"Santa Rosa County, FL",12113.0,2023.0,2023.0,55.0,203162,27.07
,"Sarasota County, FL",12115.0,2018.0,2018.0,80.0,426718,18.75
,"Sarasota County, FL",12115.0,2019.0,2019.0,94.0,433742,21.67
,"Sarasota County, FL",12115.0,2020.0,2020.0,156.0,443465,35.18
,"Sarasota County, FL",12115.0,2021.0,2021.0,153.0,447057,34.22
,"Sarasota County, FL",12115.0,2022.0,2022.0,119.0,462286,25.74
,"Sarasota County, FL",12115.0,2023.0,2023.0,132.0,469013,28.14
,"Seminole County, FL",12117.0,2018.0,2018.0,98.0,467832,20.95
,"Seminole County, FL",12117.0,2019.0,2019.0,75.0,471826,15.90
,"Seminole County, FL",12117.0,2020.0,2020.0,133.0,474171,28.05
,"Seminole County, FL",12117.0,2021.0,2021.0,147.0,470093,31.27
,"Seminole County, FL",12117.0,2022.0,2022.0,132.0,478772,27.57
,"Seminole County, FL",12117.0,2023.0,2023.0,117.0,484271,24.16
,"Sumter County, FL",12119.0,2018.0,2018.0,29.0,128754,22.56
,"Sumter County, FL",12119.0,2019.0,2019.0,31.9,132420,24.12
,"Sumter County, FL",12119.0,2020.0,2020.0,30.0,139018,21.58
,"Sumter County, FL",12119.0,2021.0,2021.0,33.0,135638,24.33
,"Sumter County, FL",12119.0,2022.0,2022.0,33.0,144970,22.76
,"Sumter County, FL",12119.0,2023.0,2023.0,31.0,151565,20.45
,"Suwannee County, FL",12121.0,2018.0,2018.0,11.0,44191,0.03
,"Suwannee County, FL",12121.0,2019.0,2019.0,15.0,44417,0.03
,"Suwannee County, FL",12121.0,2020.0,2020.0,12.0,44851,0.03
,"Suwannee County, FL",12121.0,2021.0,2021.0,13.0,44485,0.03
,"Suwannee County, FL",12121.0,2022.0,2022.0,0.0,45411,0.03
,"Suwannee County, FL",12121.0,2023.0,2023.0,0.0,46130,0.03
,"Taylor County, FL",12123.0,2018.0,2018.0,480.0,21623,2.22
,"Taylor County, FL",12123.0,2019.0,2019.0,273.0,21569,1.27
,"Taylor County, FL",12123.0,2020.0,2020.0,631.0,21600,2.92
,"Taylor County, FL",12123.0,2021.0,2021.0,307.0,21815,1.41
,"Taylor County, FL",12123.0,2022.0,2022.0,519.0,21283,2.44
,"Taylor County, FL",12123.0,2023.0,2023.0,466.0,21582,2.16
,"Union County, FL",12125.0,2018.0,2018.0,443.0,14940,2.96
,"Union County, FL",12125.0,2019.0,2019.0,163.0,15237,1.07
,"Union County, FL",12125.0,2020.0,2020.0,221.0,15182,1.45
,"Union County, FL",12125.0,2021.0,2021.0,450.0,16335,2.75
,"Union County, FL",12125.0,2022.0,2022.0,234.0,15460,1.51
,"Union County, FL",12125.0,2023.0,2023.0,213.0,15532,1.37
,"Volusia County, FL",12127.0,2018.0,2018.0,178.0,547538,32.51
,"Volusia County, FL",12127.0,2019.0,2019.0,190.0,553284,34.34
,"Volusia County, FL",12127.0,2020.0,2020.0,337.0,561497,60.02
,"Volusia County, FL",12127.0,2021.0,2021.0,375.0,564412,66.44
,"Volusia County, FL",12127.0,2022.0,2022.0,317.0,579192,54.73
,"Volusia County, FL",12127.0,2023.0,2023.0,298.0,590357,50.48
,"Wakulla County, FL",12129.0,2018.0,2018.0,10.0,32461,0.03
,"Wakulla County, FL",12129.0,2019.0,2019.0,9.0,33739,0.03
,"Wakulla County, FL",12129.0,2020.0,2020.0,9.0,34319,0.03
,"Wakulla County, FL",12129.0,2021.0,2021.0,0.0,34690,0.03
,"Wakulla County, FL",12129.0,2022.0,2022.0,0.0,35178,0.03
,"Wakulla County, FL",12129.0,2023.0,2023.0,0.0,36449,0.03
,"Walton County, FL",12131.0,2018.0,2018.0,27.4,71375,38.36
,"Walton County, FL",12131.0,2019.0,2019.0,27.9,74071,37.73
,"Walton County, FL",12131.0,2020.0,2020.0,21.0,76648,27.40
,"Walton County, FL",12131.0,2021.0,2021.0,44.0,80069,54.95
,"Walton County, FL",12131.0,2022.0,2022.0,30.0,83304,36.01
,"Walton County, FL",12131.0,2023.0,2023.0,33.0,86354,38.21
,"Washington County, FL",12133.0,2018.0,2018.0,284.0,24880,1.14
,"Washington County, FL",12133.0,2019.0,2019.0,128.0,25473,0.50
,"Washington County, FL",12133.0,2020.0,2020.0,689.0,25932,2.66
,"Washington County, FL",12133.0,2021.0,2021.0,317.0,25436,1.25
,"Washington County, FL",12133.0,2022.0,2022.0,462.0,25414,1.82
,"Washington County, FL",12133.0,2023.0,2023.0,344.0,25602,1.34
,"Appling County, GA",13001.0,2018.0,2018.0,116.0,18507,0.63
,"Appling County, GA",13001.0,2019.0,2019.0,103.0,18386,0.56
,"Appling County, GA",13001.0,2020.0,2020.0,370.0,18325,2.02
,"Appling County, GA",13001.0,2021.0,2021.0,354.0,18488,1.92
,"Appling County, GA",13001.0,2022.0,2022.0,303.0,18428,1.65
,"Appling County, GA",13001.0,2023.0,2023.0,280.0,18457,1.52
,"Atkinson County, GA",13003.0,2018.0,2018.0,0.0,8297,0.00
,"Atkinson County, GA",13003.0,2019.0,2019.0,0.0,8165,0.00
,"Atkinson County, GA",13003.0,2020.0,2020.0,0.0,8393,0.00
,"Atkinson County, GA",13003.0,2021.0,2021.0,0.0,8391,0.00
,"Atkinson County, GA",13003.0,2022.0,2022.0,0.0,8183,0.00
,"Atkinson County, GA",13003.0,2023.0,2023.0,0.0,8293,0.00
,"Bacon County, GA",13005.0,2018.0,2018.0,0.0,11185,0.00
,"Bacon County, GA",13005.0,2019.0,2019.0,0.0,11164,0.00
,"Bacon County, GA",13005.0,2020.0,2020.0,0.0,11036,0.00
,"Bacon County, GA",13005.0,2021.0,2021.0,0.0,11079,0.00
,"Bacon County, GA",13005.0,2022.0,2022.0,0.0,11191,0.00
,"Bacon County, GA",13005.0,2023.0,2023.0,0.0,11124,0.00
,"Baker County, GA",13007.0,2018.0,2018.0,0.0,3092,0.00
,"Baker County, GA",13007.0,2019.0,2019.0,0.0,3038,0.00
,"Baker County, GA",13007.0,2020.0,2020.0,0.0,2971,0.00
,"Baker County, GA",13007.0,2021.0,2021.0,0.0,2819,0.00
,"Baker County, GA",13007.0,2022.0,2022.0,0.0,2788,0.00
,"Baker County, GA",13007.0,2023.0,2023.0,0.0,2743,0.00
,"Baldwin County, GA",13009.0,2018.0,2018.0,9.0,44823,0.02
,"Baldwin County, GA",13009.0,2019.0,2019.0,10.0,44890,0.02
,"Baldwin County, GA",13009.0,2020.0,2020.0,12.0,45099,0.03
,"Baldwin County, GA",13009.0,2021.0,2021.0,12.0,43781,0.03
,"Baldwin County, GA",13009.0,2022.0,2022.0,0.0,43635,0.03
,"Baldwin County, GA",13009.0,2023.0,2023.0,11.0,43396,0.02
,"Banks County, GA",13011.0,2018.0,2018.0,426.0,18988,2.24
,"Banks County, GA",13011.0,2019.0,2019.0,444.0,19234,2.31
,"Banks County, GA",13011.0,2020.0,2020.0,522.0,19352,2.70
,"Banks County, GA",13011.0,2021.0,2021.0,419.0,18562,2.26
,"Banks County, GA",13011.0,2022.0,2022.0,114.0,19328,0.59
,"Banks County, GA",13011.0,2023.0,2023.0,205.0,19789,1.04
,"Barrow County, GA",13013.0,2018.0,2018.0,26.4,80809,32.68
,"Barrow County, GA",13013.0,2019.0,2019.0,29.0,83240,34.79
,"Barrow County, GA",13013.0,2020.0,2020.0,26.0,85588,30.36
,"Barrow County, GA",13013.0,2021.0,2021.0,20.0,86658,23.08
,"Barrow County, GA",13013.0,2022.0,2022.0,41.0,89299,45.91
,"Barrow County, GA",13013.0,2023.0,2023.0,28.0,92792,30.18
,"Bartow County, GA",13015.0,2018.0,2018.0,22.0,106408,20.68
,"Bartow County, GA",13015.0,2019.0,2019.0,37.1,107738,34.47
,"Bartow County, GA",13015.0,2020.0,2020.0,34.0,109426,31.07
,"Bartow County, GA",13015.0,2021.0,2021.0,50.0,110843,45.11
,"Bartow County, GA",13015.0,2022.0,2022.0,40.0,112816,35.46
,"Bartow County, GA",13015.0,2023.0,2023.0,49.0,115041,42.59
,"Ben Hill County, GA",13017.0,2018.0,2018.0,0.0,16787,0.00
,"Ben Hill County, GA",13017.0,2019.0,2019.0,0.0,16700,0.00
,"Ben Hill County, GA",13017.0,2020.0,2020.0,0.0,16614,0.00
,"Ben Hill County, GA",13017.0,2021.0,2021.0,0.0,17158,0.00
,"Ben Hill County, GA",13017.0,2022.0,2022.0,0.0,17069,0.00
,"Ben Hill County, GA",13017.0,2023.0,2023.0,0.0,17128,0.00
,"Berrien County, GA",13019.0,2018.0,2018.0,324.0,19252,1.68
,"Berrien County, GA",13019.0,2019.0,2019.0,120.0,19397,0.62
,"Berrien County, GA",13019.0,2020.0,2020.0,459.0,19408,2.37
,"Berrien County, GA",13019.0,2021.0,2021.0,152.0,18147,0.84
,"Berrien County, GA",13019.0,2022.0,2022.0,207.0,18214,1.14
,"Berrien County, GA",13019.0,2023.0,2023.0,477.0,18570,2.57
,"Bibb County, GA",13021.0,2018.0,2018.0,36.8,153095,24.02
,"Bibb County, GA",13021.0,2019.0,2019.0,39.9,153159,26.07
,"Bibb County, GA",13021.0,2020.0,2020.0,36.9,152737,24.15
,"Bibb County, GA",13021.0,2021.0,2021.0,37.0,156762,23.60
,"Bibb County, GA",13021.0,2022.0,2022.0,34.0,156197,21.77
,"Bibb County, GA",13021.0,2023.0,2023.0,43.0,156512,27.47
,"Bleckley County, GA",13023.0,2018.0,2018.0,0.0,12838,0.00
,"Bleckley County, GA",13023.0,2019.0,2019.0,0.0,12873,0.00
,"Bleckley County, GA",13023.0,2020.0,2020.0,0.0,12955,0.00
,"Bleckley County, GA",13023.0,2021.0,2021.0,0.0,12607,0.00
,"Bleckley County, GA",13023.0,2022.0,2022.0,0.0,12257,0.00
,"Bleckley County, GA",13023.0,2023.0,2023.0,0.0,12465,0.00
,"Brantley County, GA",13025.0,2018.0,2018.0,145.0,18897,0.76
,"Brantley County, GA",13025.0,2019.0,2019.0,541.0,19109,2.83
,"Brantley County, GA",13025.0,2020.0,2020.0,340.0,19202,1.77
,"Brantley County, GA",13025.0,2021.0,2021.0,412.0,18101,2.28
,"Brantley County, GA",13025.0,2022.0,2022.0,396.0,18183,2.18
,"Brantley County, GA",13025.0,2023.0,2023.0,202.0,18401,1.10
,"Brooks County, GA",13027.0,2018.0,2018.0,0.0,15513,0.00
,"Brooks County, GA",13027.0,2019.0,2019.0,0.0,15457,0.00
,"Brooks County, GA",13027.0,2020.0,2020.0,0.0,15357,0.00
,"Brooks County, GA",13027.0,2021.0,2021.0,0.0,16270,0.00
,"Brooks County, GA",13027.0,2022.0,2022.0,0.0,16253,0.00
,"Brooks County, GA",13027.0,2023.0,2023.0,0.0,16245,0.00
,"Bryan County, GA",13029.0,2018.0,2018.0,9.0,38109,0.02
,"Bryan County, GA",13029.0,2019.0,2019.0,9.0,39627,0.02
,"Bryan County, GA",13029.0,2020.0,2020.0,9.0,40755,0.02
,"Bryan County, GA",13029.0,2021.0,2021.0,9.0,46938,0.02
,"Bryan County, GA",13029.0,2022.0,2022.0,0.0,48225,0.02
,"Bryan County, GA",13029.0,2023.0,2023.0,0.0,49739,0.02
,"Bulloch County, GA",13031.0,2018.0,2018.0,9.0,77296,0.01
,"Bulloch County, GA",13031.0,2019.0,2019.0,10.0,79608,0.01
,"Bulloch County, GA",13031.0,2020.0,2020.0,10.0,80839,0.01
,"Bulloch County, GA",13031.0,2021.0,2021.0,0.0,82442,0.01
,"Bulloch County, GA",13031.0,2022.0,2022.0,12.0,83059,0.01
,"Bulloch County, GA",13031.0,2023.0,2023.0,0.0,84327,0.01
,"Burke County, GA",13033.0,2018.0,2018.0,216.0,22423,0.96
,"Burke County, GA",13033.0,2019.0,2019.0,614.0,22383,2.74
,"Burke County, GA",13033.0,2020.0,2020.0,492.0,22648,2.17
,"Burke County, GA",13033.0,2021.0,2021.0,713.0,24310,2.93
,"Burke County, GA",13033.0,2022.0,2022.0,373.0,24388,1.53
,"Burke County, GA",13033.0,2023.0,2023.0,145.0,24438,0.59
,"Butts County, GA",13035.0,2018.0,2018.0,12.0,24193,0.05
,"Butts County, GA",13035.0,2019.0,2019.0,11.0,24936,0.04
,"Butts County, GA",13035.0,2020.0,2020.0,9.0,25426,0.04
,"Butts County, GA",13035.0,2021.0,2021.0,0.0,25781,0.05
,"Butts County, GA",13035.0,2022.0,2022.0,13.0,26649,0.05
,"Butts County, GA",13035.0,2023.0,2023.0,12.0,26887,0.05
,"Calhoun County, GA",13037.0,2018.0,2018.0,0.0,6352,0.00
,"Calhoun County, GA",13037.0,2019.0,2019.0,0.0,6189,0.00
,"Calhoun County, GA",13037.0,2020.0,2020.0,0.0,6231,0.00
,"Calhoun County, GA",13037.0,2021.0,2021.0,0.0,5509,0.00
,"Calhoun County, GA",13037.0,2022.0,2022.0,0.0,5469,0.00
,"Calhoun County, GA",13037.0,2023.0,2023.0,0.0,5457,0.00
,"Camden County, GA",13039.0,2018.0,2018.0,15.0,53677,0.03
,"Camden County, GA",13039.0,2019.0,2019.0,14.0,54666,0.03
,"Camden County, GA",13039.0,2020.0,2020.0,6.2,55388,11.15
,"Camden County, GA",13039.0,2021.0,2021.0,20.0,55664,35.93
,"Camden County, GA",13039.0,2022.0,2022.0,6.4,57013,11.15
,"Camden County, GA",13039.0,2023.0,2023.0,6.9,58118,11.91
,"Candler County, GA",13043.0,2018.0,2018.0,0.0,10836,0.00
,"Candler County, GA",13043.0,2019.0,2019.0,0.0,10803,0.00
,"Candler County, GA",13043.0,2020.0,2020.0,0.0,10985,0.00
,"Candler County, GA",13043.0,2021.0,2021.0,0.0,11037,0.00
,"Candler County, GA",13043.0,2022.0,2022.0,0.0,11000,0.00
,"Candler County, GA",13043.0,2023.0,2023.0,0.0,11059,0.00
,"Carroll County, GA",13045.0,2018.0,2018.0,38.4,118121,32.53
,"Carroll County, GA",13045.0,2019.0,2019.0,33.0,119992,27.50
,"Carroll County, GA",13045.0,2020.0,2020.0,33.0,121633,27.13
,"Carroll County, GA",13045.0,2021.0,2021.0,50.0,121968,40.99
,"Carroll County, GA",13045.0,2022.0,2022.0,48.0,124592,38.53
,"Carroll County, GA",13045.0,2023.0,2023.0,48.0,127098,37.77
,"Catoosa County, GA",13047.0,2018.0,2018.0,14.0,67420,0.02
,"Catoosa County, GA",13047.0,2019.0,2019.0,11.6,67580,17.20
,"Catoosa County, GA",13047.0,2020.0,2020.0,11.7,67996,17.26
,"Catoosa County, GA",13047.0,2021.0,2021.0,12.1,68397,17.67
,"Catoosa County, GA",13047.0,2022.0,2022.0,26.0,68826,37.78
,"Catoosa County, GA",13047.0,2023.0,2023.0,12.2,68910,17.74
,"Charlton County, GA",13049.0,2018.0,2018.0,0.0,12968,0.00
,"Charlton County, GA",13049.0,2019.0,2019.0,0.0,13392,0.00
,"Charlton County, GA",13049.0,2020.0,2020.0,0.0,13430,0.00
,"Charlton County, GA",13049.0,2021.0,2021.0,0.0,12766,0.00
,"Charlton County, GA",13049.0,2022.0,2022.0,0.0,12781,0.00
,"Charlton County, GA",13049.0,2023.0,2023.0,0.0,12934,0.00
,"Chatham County, GA",13051.0,2018.0,2018.0,37.0,289195,12.79
,"Chatham County, GA",13051.0,2019.0,2019.0,40.0,289430,13.82
,"Chatham County, GA",13051.0,2020.0,2020.0,67.0,289463,23.15
,"Chatham County, GA",13051.0,2021.0,2021.0,74.0,296329,24.97
,"Chatham County, GA",13051.0,2022.0,2022.0,89.0,301107,29.56
,"Chatham County, GA",13051.0,2023.0,2023.0,97.0,303655,31.94
,"Chattahoochee County, GA",13053.0,2018.0,2018.0,133.0,10684,1.24
,"Chattahoochee County, GA",13053.0,2019.0,2019.0,62.0,10907,0.57
,"Chattahoochee County, GA",13053.0,2020.0,2020.0,197.0,10551,1.87
,"Chattahoochee County, GA",13053.0,2021.0,2021.0,97.0,9048,1.07
,"Chattahoochee County, GA",13053.0,2022.0,2022.0,199.0,8819,2.26
,"Chattahoochee County, GA",13053.0,2023.0,2023.0,80.0,8661,0.92
,"Chattooga County, GA",13055.0,2018.0,2018.0,9.0,24790,0.03
,"Chattooga County, GA",13055.0,2019.0,2019.0,9.0,24789,0.04
,"Chattooga County, GA",13055.0,2020.0,2020.0,12.0,24843,0.05
,"Chattooga County, GA",13055.0,2021.0,2021.0,0.0,24932,0.04
,"Chattooga County, GA",13055.0,2022.0,2022.0,0.0,24936,0.04
,"Chattooga County, GA",13055.0,2023.0,2023.0,10.0,25222,0.04
,"Cherokee County, GA",13057.0,2018.0,2018.0,47.0,254149,18.49
,"Cherokee County, GA",13057.0,2019.0,2019.0,32.0,258773,12.37
,"Cherokee County, GA",13057.0,2020.0,2020.0,52.0,265274,19.60
,"Cherokee County, GA",13057.0,2021.0,2021.0,52.0,274615,18.94
,"Cherokee County, GA",13057.0,2022.0,2022.0,51.0,281278,18.13
,"Cherokee County, GA",13057.0,2023.0,2023.0,48.0,286602,16.75
,"Clarke County, GA",13059.0,2018.0,2018.0,30.1,127330,23.65
,"Clarke County, GA",13059.0,2019.0,2019.0,33.0,128331,25.73
,"Clarke County, GA",13059.0,2020.0,2020.0,30.1,127795,23.55
